estado,voto,genero,edad,ponderado,partido,encuesta,inverso,homo_pon,N_estado,rango_edad,total
9,1,Hombres,47,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649,COLIMA,45-49,-96087.61624393649
13,97,Mujeres,30,1.453566266829163,Ninguno,2,0.6879631309698864,43747.82110535951,HIDALGO,30-34,43747.82110535951
15,1,Hombres,57,0.7652168364789205,MORENA-PT-Partido Verde,2,1.3068191293351752,83101.09497672977,MEXICO,55-59,-83101.09497672977
23,1,Mujeres,50,0.3725363649355181,MORENA-PT-Partido Verde,2,2.6843017061517975,170695.70380608144,QUINTANA ROO,50-54,170695.70380608144
25,1,Mujeres,64,0.654773694532727,MORENA-PT-Partido Verde,2,1.5272452273966814,97118.06924590656,SINALOA,60-64,97118.06924590656
23,98,Hombres,19,0.5458401079084114,NS,2,1.832038330477162,116499.97148376924,QUINTANA ROO,19-19,-116499.97148376924
9,1,Hombres,66,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958,COLIMA,65-100,-50874.39757632958
23,1,Hombres,27,0.7060986874661334,MORENA-PT-Partido Verde,2,1.4162326283150937,90058.7384381414,QUINTANA ROO,25-29,-90058.7384381414
28,1,Hombres,62,0.5227832741710348,MORENA-PT-Partido Verde,2,1.9128385497521447,121638.08627363072,TAMAULIPAS,60-64,-121638.08627363072
21,1,Hombres,70,0.3725502129670507,MORENA-PT-Partido Verde,2,2.684201928206769,170689.35889093575,PUEBLA,65-100,-170689.35889093575
26,1,Hombres,68,0.4461327446568079,MORENA-PT-Partido Verde,2,2.241485324663313,142536.85201911145,SONORA,65-100,-142536.85201911145
30,1,Mujeres,42,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.465509692,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,121950.465509692
11,1,Hombres,72,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958,GUANAJUATO,65-100,-50874.39757632958
8,1,Mujeres,34,1.453566266829163,MORENA-PT-Partido Verde,2,0.6879631309698864,43747.82110535951,COAHUILA DE ZARAGOZA,30-34,43747.82110535951
26,1,Mujeres,47,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138044,SONORA,45-49,90721.60554138044
23,1,Mujeres,51,0.3725363649355181,MORENA-PT-Partido Verde,2,2.6843017061517975,170695.70380608144,QUINTANA ROO,50-54,170695.70380608144
21,1,Hombres,53,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674,PUEBLA,50-54,-65645.44353001674
23,1,Hombres,35,0.7012470404344406,MORENA-PT-Partido Verde,2,1.4260309738782986,90681.81873057404,QUINTANA ROO,35-39,-90681.81873057404
7,1,Mujeres,98,0.865100948191457,MORENA-PT-Partido Verde,2,1.1559344630133133,73506.28517858725,CIUDAD DE MEXICO,65-100,73506.28517858725
30,1,Hombres,57,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,-36254.541007811975
30,1,Mujeres,36,2.762728362153119,MORENA-PT-Partido Verde,2,0.3619610287059328,23017.231037679223,VERACRUZ DE IGNACIO DE LA LLAVE,35-39,23017.231037679223
30,1,Mujeres,70,1.9829470753643388,MORENA-PT-Partido Verde,2,0.5042998940434474,32068.610300324646,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,32068.610300324646
17,1,Mujeres,31,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004168,MORELOS,30-34,100525.96042004168
19,1,Hombres,44,0.5455342360713059,MORENA-PT-Partido Verde,2,1.83306552344277,116565.29105116636,NUEVO LEON,40-44,-116565.29105116636
17,1,Hombres,45,2.220398939785173,MORENA-PT-Partido Verde,2,0.4503695178744552,28639.15842626908,MORELOS,45-49,-28639.15842626908
30,1,Hombres,33,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114277,75204.97561882225,VERACRUZ DE IGNACIO DE LA LLAVE,30-34,-75204.97561882225
28,1,Mujeres,48,0.4788700801741992,MORENA-PT-Partido Verde,2,2.088249070888347,132792.50393529516,TAMAULIPAS,45-49,132792.50393529516
11,1,Mujeres,64,2.1968398145797545,MORENA-PT-Partido Verde,2,0.4551993246677821,28946.28756452687,GUANAJUATO,60-64,28946.28756452687
15,1,Mujeres,65,0.865100948191457,MORENA-PT-Partido Verde,2,1.1559344630133133,73506.28517858725,MEXICO,65-100,73506.28517858725
15,1,Hombres,56,0.5227832741710348,MORENA-PT-Partido Verde,2,1.9128385497521447,121638.08627363072,MEXICO,55-59,-121638.08627363072
26,1,Hombres,66,0.8560647597284737,MORENA-PT-Partido Verde,2,1.168135925040507,74282.18050489198,SONORA,65-100,-74282.18050489198
9,3,Hombres,53,2.220398939785173,Movimiento Ciudadano,2,0.4503695178744552,28639.15842626908,COLIMA,50-54,-28639.15842626908
31,1,Hombres,81,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958,YUCATAN,65-100,-50874.39757632958
21,2,Mujeres,21,0.7003449965462845,PAN-PRI-PRD,2,1.4278677008209508,90798.61685257989,PUEBLA,20-24,90798.61685257989
30,3,Mujeres,33,0.7575168826792147,Movimiento Ciudadano,2,1.320102591592628,83945.79508395727,VERACRUZ DE IGNACIO DE LA LLAVE,30-34,83945.79508395727
15,1,Mujeres,52,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138044,MEXICO,50-54,90721.60554138044
18,1,Hombres,72,0.4461327446568079,MORENA-PT-Partido Verde,2,2.241485324663313,142536.85201911145,NAYARIT,65-100,-142536.85201911145
30,1,Hombres,60,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,-36254.541007811975
7,1,Mujeres,70,0.7077554783613371,MORENA-PT-Partido Verde,2,1.4129173571574398,89847.91916165443,CIUDAD DE MEXICO,65-100,89847.91916165443
25,2,Mujeres,71,1.9829470753643388,PAN-PRI-PRD,2,0.5042998940434474,32068.610300324646,SINALOA,65-100,32068.610300324646
18,2,Hombres,38,1.0264407229216197,PAN-PRI-PRD,2,0.9742403800519918,61952.29357719403,NAYARIT,35-39,-61952.29357719403
5,3,Hombres,54,0.5148430010080732,Movimiento Ciudadano,2,1.942339699756973,123514.07493452611,CHIAPAS,50-54,-123514.07493452611
30,1,Hombres,61,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,-36254.541007811975
15,3,Mujeres,67,1.9829470753643388,Movimiento Ciudadano,2,0.5042998940434474,32068.610300324646,MEXICO,65-100,32068.610300324646
24,98,Hombres,61,0.7652168364789205,NS,2,1.3068191293351752,83101.09497672977,SAN LUIS POTOSI,60-64,-83101.09497672977
9,97,Hombres,62,0.6260383938828235,Ninguno,2,1.5973461208948976,101575.81008989963,COLIMA,60-64,-101575.81008989963
7,3,Hombres,21,0.5458401079084114,Movimiento Ciudadano,2,1.832038330477162,116499.97148376924,CIUDAD DE MEXICO,20-24,-116499.97148376924
23,1,Mujeres,50,0.5734518885405548,MORENA-PT-Partido Verde,2,1.7438254542068343,110890.4831892106,QUINTANA ROO,50-54,110890.4831892106
8,1,Hombres,64,0.5227832741710348,MORENA-PT-Partido Verde,2,1.9128385497521447,121638.08627363072,COAHUILA DE ZARAGOZA,60-64,-121638.08627363072
14,1,Hombres,35,1.6113609878218107,MORENA-PT-Partido Verde,2,0.6205934036865134,39463.75609601111,JALISCO,35-39,-39463.75609601111
19,1,Mujeres,50,0.3725363649355181,MORENA-PT-Partido Verde,2,2.6843017061517975,170695.70380608144,NUEVO LEON,50-54,170695.70380608144
2,1,Hombres,36,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557,BAJA CALIFORNIA,35-39,-75725.28868353557
4,1,Hombres,53,1.5207073577121544,MORENA-PT-Partido Verde,2,0.6575887168090391,41816.30126502229,CAMPECHE,50-54,-41816.30126502229
27,1,Hombres,19,2.354082301825943,MORENA-PT-Partido Verde,2,0.4247939841459028,27012.80110585073,TABASCO,19-19,-27012.80110585073
5,2,Mujeres,22,1.3438616160233574,PAN-PRI-PRD,2,0.7441242372552586,47319.125903899774,CHIAPAS,20-24,47319.125903899774
15,2,Mujeres,30,0.4921120524492657,PAN-PRI-PRD,2,2.0320575263762617,129219.26355905154,MEXICO,30-34,129219.26355905154
15,3,Hombres,30,0.7060986874661334,Movimiento Ciudadano,2,1.4162326283150937,90058.7384381414,MEXICO,30-34,-90058.7384381414
30,3,Hombres,18,2.354082301825943,Movimiento Ciudadano,2,0.4247939841459028,27012.80110585073,VERACRUZ DE IGNACIO DE LA LLAVE,18-18,-27012.80110585073
15,3,Hombres,26,0.8455605029158749,Movimiento Ciudadano,2,1.1826474824114277,75204.97561882225,MEXICO,25-29,-75204.97561882225
30,3,Mujeres,24,0.8560429966237764,Movimiento Ciudadano,2,1.1681656224558676,74284.06897413691,VERACRUZ DE IGNACIO DE LA LLAVE,20-24,74284.06897413691
15,3,Mujeres,22,0.5848341793751031,Movimiento Ciudadano,2,1.709886383638697,108732.28557533,MEXICO,20-24,108732.28557533
15,3,Mujeres,21,0.5848341793751031,Movimiento Ciudadano,2,1.709886383638697,108732.28557533,MEXICO,20-24,108732.28557533
20,3,Hombres,23,0.5458401079084114,Movimiento Ciudadano,2,1.832038330477162,116499.97148376924,OAXACA,20-24,-116499.97148376924
13,3,Hombres,18,0.5458401079084114,Movimiento Ciudadano,2,1.832038330477162,116499.97148376924,HIDALGO,18-18,-116499.97148376924
26,3,Mujeres,36,0.4056568090985166,Movimiento Ciudadano,2,2.465137962856536,156759.0031271584,SONORA,35-39,156759.0031271584
15,3,Mujeres,18,0.45497100005745206,Movimiento Ciudadano,2,2.197942286153894,139767.9346551703,MEXICO,18-18,139767.9346551703
20,3,Hombres,39,0.5455342360713059,Movimiento Ciudadano,2,1.83306552344277,116565.29105116636,OAXACA,35-39,-116565.29105116636
10,3,Hombres,42,0.8397506052671342,Movimiento Ciudadano,2,1.1908297460314288,75725.28868353557,DURANGO,40-44,-75725.28868353557
13,3,Hombres,18,0.5458401079084114,Movimiento Ciudadano,2,1.832038330477162,116499.97148376924,HIDALGO,18-18,-116499.97148376924
7,3,Hombres,73,1.973854796986371,Movimiento Ciudadano,2,0.5066228790115532,32216.329743766128,CIUDAD DE MEXICO,65-100,-32216.329743766128
24,3,Hombres,23,0.7016402178123943,Movimiento Ciudadano,2,1.425231870427618,90631.00345686052,SAN LUIS POTOSI,20-24,-90631.00345686052
10,3,Hombres,22,0.7016402178123943,Movimiento Ciudadano,2,1.425231870427618,90631.00345686052,DURANGO,20-24,-90631.00345686052
19,3,Mujeres,42,0.7632567139832708,Movimiento Ciudadano,2,1.3101751765552343,83314.50721758243,NUEVO LEON,40-44,83314.50721758243
12,1,Hombres,23,1.0270162309078112,MORENA-PT-Partido Verde,2,0.9736944460128631,61917.577436744104,GUERRERO,20-24,-61917.577436744104
2,1,Hombres,67,1.973854796986371,MORENA-PT-Partido Verde,2,0.5066228790115532,32216.329743766128,BAJA CALIFORNIA,65-100,-32216.329743766128
2,2,Mujeres,19,1.962184829516067,PAN-PRI-PRD,2,0.5096359858447329,32407.934282985327,BAJA CALIFORNIA,19-19,32407.934282985327
32,2,Mujeres,60,0.654773694532727,PAN-PRI-PRD,2,1.5272452273966814,97118.06924590656,ZACATECAS,60-64,97118.06924590656
14,3,Hombres,38,1.6113609878218107,Movimiento Ciudadano,2,0.6205934036865134,39463.75609601111,JALISCO,35-39,-39463.75609601111
7,1,Mujeres,40,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751835,CIUDAD DE MEXICO,40-44,101836.66731751835
15,1,Hombres,77,0.8560647597284737,MORENA-PT-Partido Verde,2,1.168135925040507,74282.18050489198,MEXICO,65-100,-74282.18050489198
20,1,Hombres,66,0.5453152567825396,MORENA-PT-Partido Verde,2,1.8338016176187408,116612.09954260636,OAXACA,65-100,-116612.09954260636
8,1,Mujeres,45,0.4788700801741992,MORENA-PT-Partido Verde,2,2.088249070888347,132792.50393529516,COAHUILA DE ZARAGOZA,45-49,132792.50393529516
8,1,Mujeres,33,0.4921120524492657,MORENA-PT-Partido Verde,2,2.0320575263762617,129219.26355905154,COAHUILA DE ZARAGOZA,30-34,129219.26355905154
7,1,Mujeres,41,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.465509692,CIUDAD DE MEXICO,40-44,121950.465509692
9,1,Mujeres,59,0.7840982914611817,MORENA-PT-Partido Verde,2,1.2753503111663227,81099.98159481467,COLIMA,55-59,81099.98159481467
8,1,Mujeres,62,0.7840982914611817,MORENA-PT-Partido Verde,2,1.2753503111663227,81099.98159481467,COAHUILA DE ZARAGOZA,60-64,81099.98159481467
15,1,Mujeres,32,0.4921120524492657,MORENA-PT-Partido Verde,2,2.0320575263762617,129219.26355905154,MEXICO,30-34,129219.26355905154
27,1,Hombres,30,2.3690409718660086,MORENA-PT-Partido Verde,2,0.4221117371441389,26842.236061430216,TABASCO,30-34,-26842.236061430216
20,1,Mujeres,50,1.6066632898079851,MORENA-PT-Partido Verde,2,0.6224079471682654,39579.143563818674,OAXACA,50-54,39579.143563818674
27,1,Mujeres,64,0.7840982914611817,MORENA-PT-Partido Verde,2,1.2753503111663227,81099.98159481467,TABASCO,60-64,81099.98159481467
27,1,Mujeres,24,3.0985829835057186,MORENA-PT-Partido Verde,2,0.32272816488155043,20522.39922071789,TABASCO,20-24,20522.39922071789
7,1,Hombres,44,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403,CIUDAD DE MEXICO,40-44,-61952.29357719403
16,1,Hombres,56,0.6260383938828235,MORENA-PT-Partido Verde,2,1.5973461208948976,101575.81008989963,MICHOACAN  DE OCAMPO,55-59,-101575.81008989963
15,1,Mujeres,32,0.7575168826792147,MORENA-PT-Partido Verde,2,1.320102591592628,83945.79508395727,MEXICO,30-34,83945.79508395727
5,1,Hombres,31,1.0335422546207569,MORENA-PT-Partido Verde,2,0.9675463151401926,61526.6155996312,CHIAPAS,30-34,-61526.6155996312
9,1,Hombres,67,0.3725502129670507,MORENA-PT-Partido Verde,2,2.684201928206769,170689.35889093575,COLIMA,65-100,-170689.35889093575
21,1,Mujeres,28,0.9259251161066312,MORENA-PT-Partido Verde,2,1.0800009445740515,68677.64563231081,PUEBLA,25-29,68677.64563231081
7,1,Hombres,70,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958,CIUDAD DE MEXICO,65-100,-50874.39757632958
11,1,Hombres,23,0.7016402178123943,MORENA-PT-Partido Verde,2,1.425231870427618,90631.00345686052,GUANAJUATO,20-24,-90631.00345686052
11,1,Hombres,38,0.5455342360713059,MORENA-PT-Partido Verde,2,1.83306552344277,116565.29105116636,GUANAJUATO,35-39,-116565.29105116636
27,1,Mujeres,25,2.1223656092718657,MORENA-PT-Partido Verde,2,0.47117235392024504,29962.018197158704,TABASCO,25-29,29962.018197158704
10,1,Mujeres,39,1.7495041149930255,MORENA-PT-Partido Verde,2,0.5715905389590846,36347.64643367584,DURANGO,35-39,36347.64643367584
27,1,Mujeres,37,0.7632567139832708,MORENA-PT-Partido Verde,2,1.3101751765552343,83314.50721758243,TABASCO,35-39,83314.50721758243
27,1,Mujeres,50,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138044,TABASCO,50-54,90721.60554138044
21,1,Mujeres,54,1.6066632898079851,MORENA-PT-Partido Verde,2,0.6224079471682654,39579.143563818674,PUEBLA,50-54,39579.143563818674
14,1,Mujeres,66,0.7077554783613371,MORENA-PT-Partido Verde,2,1.4129173571574398,89847.91916165443,JALISCO,65-100,89847.91916165443
14,1,Hombres,40,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557,JALISCO,40-44,-75725.28868353557
25,1,Mujeres,26,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004168,SINALOA,25-29,100525.96042004168
25,1,Mujeres,22,0.45497100005745206,MORENA-PT-Partido Verde,2,2.197942286153894,139767.9346551703,SINALOA,20-24,139767.9346551703
17,1,Mujeres,40,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751835,MORELOS,40-44,101836.66731751835
14,1,Hombres,30,1.622509348246559,MORENA-PT-Partido Verde,2,0.6163292686607305,39192.59822739966,JALISCO,30-34,-39192.59822739966
11,1,Hombres,18,0.7016402178123943,MORENA-PT-Partido Verde,2,1.425231870427618,90631.00345686052,GUANAJUATO,18-18,-90631.00345686052
11,1,Mujeres,38,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751835,GUANAJUATO,35-39,101836.66731751835
14,1,Mujeres,54,1.100371938753226,MORENA-PT-Partido Verde,2,0.908783625592132,57789.87519263566,JALISCO,50-54,57789.87519263566
30,1,Hombres,27,1.622509348246559,MORENA-PT-Partido Verde,2,0.6163292686607305,39192.59822739966,VERACRUZ DE IGNACIO DE LA LLAVE,25-29,-39192.59822739966
30,1,Hombres,24,0.7016402178123943,MORENA-PT-Partido Verde,2,1.425231870427618,90631.00345686052,VERACRUZ DE IGNACIO DE LA LLAVE,20-24,-90631.00345686052
11,3,Mujeres,39,1.7495041149930255,Movimiento Ciudadano,2,0.5715905389590846,36347.64643367584,GUANAJUATO,35-39,36347.64643367584
15,1,Hombres,36,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557,MEXICO,35-39,-75725.28868353557
22,1,Mujeres,23,0.45497100005745206,MORENA-PT-Partido Verde,2,2.197942286153894,139767.9346551703,QUERETARO,20-24,139767.9346551703
11,2,Mujeres,40,1.198200797319328,PAN-PRI-PRD,2,0.8345846557916233,53071.53621354187,GUANAJUATO,40-44,53071.53621354187
11,2,Mujeres,42,0.4056568090985166,PAN-PRI-PRD,2,2.465137962856536,156759.0031271584,GUANAJUATO,40-44,156759.0031271584
15,2,Mujeres,30,0.7575168826792147,PAN-PRI-PRD,2,1.320102591592628,83945.79508395727,MEXICO,30-34,83945.79508395727
27,2,Hombres,48,0.5148430010080732,PAN-PRI-PRD,2,1.942339699756973,123514.07493452611,TABASCO,45-49,-123514.07493452611
27,2,Hombres,48,0.5148430010080732,PAN-PRI-PRD,2,1.942339699756973,123514.07493452611,TABASCO,45-49,-123514.07493452611
15,2,Mujeres,20,0.5848341793751031,PAN-PRI-PRD,2,1.709886383638697,108732.28557533,MEXICO,20-24,108732.28557533
32,2,Hombres,60,0.6260383938828235,PAN-PRI-PRD,2,1.5973461208948976,101575.81008989963,ZACATECAS,60-64,-101575.81008989963
15,2,Mujeres,20,1.962184829516067,PAN-PRI-PRD,2,0.5096359858447329,32407.934282985327,MEXICO,20-24,32407.934282985327
15,2,Mujeres,40,1.198200797319328,PAN-PRI-PRD,2,0.8345846557916233,53071.53621354187,MEXICO,40-44,53071.53621354187
20,2,Hombres,41,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116636,OAXACA,40-44,-116565.29105116636
11,2,Hombres,68,1.249948108193703,PAN-PRI-PRD,2,0.8000332121347803,50874.39757632958,GUANAJUATO,65-100,-50874.39757632958
28,2,Hombres,84,0.4461327446568079,PAN-PRI-PRD,2,2.241485324663313,142536.85201911145,TAMAULIPAS,65-100,-142536.85201911145
7,2,Mujeres,60,1.504572178398563,PAN-PRI-PRD,2,0.6646407625750334,42264.74337290471,CIUDAD DE MEXICO,60-64,42264.74337290471
2,2,Mujeres,40,0.7632567139832708,PAN-PRI-PRD,2,1.3101751765552343,83314.50721758243,BAJA CALIFORNIA,40-44,83314.50721758243
14,2,Hombres,46,0.9686941482381854,PAN-PRI-PRD,2,1.0323175811671332,65645.44353001674,JALISCO,45-49,-65645.44353001674
24,2,Mujeres,32,0.9259251161066312,PAN-PRI-PRD,2,1.0800009445740515,68677.64563231081,SAN LUIS POTOSI,30-34,68677.64563231081
15,2,Mujeres,25,0.4921120524492657,PAN-PRI-PRD,2,2.0320575263762617,129219.26355905154,MEXICO,25-29,129219.26355905154
8,2,Mujeres,50,0.7009395019692667,PAN-PRI-PRD,2,1.4266566475288276,90721.60554138044,COAHUILA DE ZARAGOZA,50-54,90721.60554138044
30,2,Mujeres,48,0.5734518885405548,PAN-PRI-PRD,2,1.7438254542068343,110890.4831892106,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,110890.4831892106
12,1,Mujeres,20,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989,GUERRERO,20-24,90798.61685257989
14,2,Hombres,55,0.6260383938828235,PAN-PRI-PRD,2,1.5973461208948976,101575.81008989963,JALISCO,55-59,-101575.81008989963
11,2,Mujeres,26,0.9259251161066312,PAN-PRI-PRD,2,1.0800009445740515,68677.64563231081,GUANAJUATO,25-29,68677.64563231081
21,2,Hombres,29,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414,PUEBLA,25-29,-90058.7384381414
20,2,Mujeres,29,0.9259251161066312,PAN-PRI-PRD,2,1.0800009445740515,68677.64563231081,OAXACA,25-29,68677.64563231081
14,3,Hombres,18,2.354082301825943,Movimiento Ciudadano,2,0.4247939841459028,27012.80110585073,JALISCO,18-18,-27012.80110585073
11,3,Mujeres,78,1.9829470753643388,Movimiento Ciudadano,2,0.5042998940434474,32068.610300324646,GUANAJUATO,65-100,32068.610300324646
30,1,Mujeres,23,1.962184829516067,MORENA-PT-Partido Verde,2,0.5096359858447329,32407.934282985327,VERACRUZ DE IGNACIO DE LA LLAVE,20-24,32407.934282985327
15,1,Hombres,18,1.6122644507266035,MORENA-PT-Partido Verde,2,0.6202456424250545,39441.64183324207,MEXICO,18-18,-39441.64183324207
14,3,Hombres,31,3.74106961394778,Movimiento Ciudadano,2,0.26730323228194236,16997.9079696738,JALISCO,30-34,-16997.9079696738
19,3,Mujeres,36,0.4056568090985166,Movimiento Ciudadano,2,2.465137962856536,156759.0031271584,NUEVO LEON,35-39,156759.0031271584
11,97,Mujeres,50,1.100371938753226,Ninguno,2,0.908783625592132,57789.87519263566,GUANAJUATO,50-54,57789.87519263566
30,97,Mujeres,25,2.1223656092718657,Ninguno,2,0.47117235392024504,29962.018197158704,VERACRUZ DE IGNACIO DE LA LLAVE,25-29,29962.018197158704
26,97,Mujeres,46,0.7009395019692667,Ninguno,2,1.4266566475288276,90721.60554138044,SONORA,45-49,90721.60554138044
14,1,Mujeres,40,1.198200797319328,MORENA-PT-Partido Verde,2,0.8345846557916233,53071.53621354187,JALISCO,40-44,53071.53621354187
20,97,Hombres,47,2.220398939785173,Ninguno,2,0.4503695178744552,28639.15842626908,OAXACA,45-49,-28639.15842626908
30,97,Hombres,81,1.973854796986371,Ninguno,2,0.5066228790115532,32216.329743766128,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,-32216.329743766128
17,97,Mujeres,28,0.6325764682109873,Ninguno,2,1.5808365474424564,100525.96042004168,MORELOS,25-29,100525.96042004168
11,97,Mujeres,35,2.762728362153119,Ninguno,2,0.3619610287059328,23017.231037679223,GUANAJUATO,35-39,23017.231037679223
17,97,Hombres,35,2.3527631472458292,Ninguno,2,0.425032158961947,27027.946727432827,MORELOS,35-39,-27027.946727432827
4,97,Mujeres,70,1.9829470753643388,Ninguno,2,0.5042998940434474,32068.610300324646,CAMPECHE,65-100,32068.610300324646
17,97,Hombres,28,0.8455605029158749,Ninguno,2,1.1826474824114277,75204.97561882225,MORELOS,25-29,-75204.97561882225
7,97,Hombres,23,2.354082301825943,Ninguno,2,0.4247939841459028,27012.80110585073,CIUDAD DE MEXICO,20-24,-27012.80110585073
13,97,Hombres,37,0.5455342360713059,Ninguno,2,1.83306552344277,116565.29105116636,HIDALGO,35-39,-116565.29105116636
11,97,Mujeres,18,0.7003449965462845,Ninguno,2,1.4278677008209508,90798.61685257989,GUANAJUATO,18-18,90798.61685257989
14,97,Mujeres,19,3.0985829835057186,Ninguno,2,0.32272816488155043,20522.39922071789,JALISCO,19-19,20522.39922071789
14,97,Mujeres,25,2.1223656092718657,Ninguno,2,0.47117235392024504,29962.018197158704,JALISCO,25-29,29962.018197158704
16,97,Mujeres,30,1.453566266829163,Ninguno,2,0.6879631309698864,43747.82110535951,MICHOACAN  DE OCAMPO,30-34,43747.82110535951
25,97,Mujeres,37,0.6244347805271155,Ninguno,2,1.6014482715966778,101836.66731751835,SINALOA,35-39,101836.66731751835
14,97,Mujeres,39,1.7495041149930255,Ninguno,2,0.5715905389590846,36347.64643367584,JALISCO,35-39,36347.64643367584
14,97,Mujeres,45,1.6066632898079851,Ninguno,2,0.6224079471682654,39579.143563818674,JALISCO,45-49,39579.143563818674
9,98,Hombres,52,0.6617955517242865,NS,2,1.5110406792468354,96087.61624393649,COLIMA,50-54,-96087.61624393649
23,1,Hombres,70,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958,QUINTANA ROO,65-100,-50874.39757632958
23,1,Mujeres,22,0.45497100005745206,MORENA-PT-Partido Verde,2,2.197942286153894,139767.9346551703,QUINTANA ROO,20-24,139767.9346551703
10,1,Mujeres,34,0.9259251161066312,MORENA-PT-Partido Verde,2,1.0800009445740515,68677.64563231081,DURANGO,30-34,68677.64563231081
16,1,Hombres,41,0.7012470404344406,MORENA-PT-Partido Verde,2,1.4260309738782986,90681.81873057404,MICHOACAN  DE OCAMPO,40-44,-90681.81873057404
3,1,Hombres,62,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975,BAJA CALIFORNIA SUR,60-64,-36254.541007811975
19,3,Mujeres,80,0.865100948191457,Movimiento Ciudadano,2,1.1559344630133133,73506.28517858725,NUEVO LEON,65-100,73506.28517858725
32,1,Mujeres,23,1.3438616160233574,MORENA-PT-Partido Verde,2,0.7441242372552586,47319.125903899774,ZACATECAS,20-24,47319.125903899774
15,2,Mujeres,58,0.5093803562082806,PAN-PRI-PRD,2,1.9631695408197285,124838.65196408554,MEXICO,55-59,124838.65196408554
15,2,Mujeres,54,1.6066632898079851,PAN-PRI-PRD,2,0.6224079471682654,39579.143563818674,MEXICO,50-54,39579.143563818674
5,2,Mujeres,58,1.504572178398563,PAN-PRI-PRD,2,0.6646407625750334,42264.74337290471,CHIAPAS,55-59,42264.74337290471
12,1,Hombres,67,1.973854796986371,MORENA-PT-Partido Verde,2,0.5066228790115532,32216.329743766128,GUERRERO,65-100,-32216.329743766128
21,1,Mujeres,30,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004168,PUEBLA,30-34,100525.96042004168
13,3,Mujeres,73,1.9829470753643388,Movimiento Ciudadano,2,0.5042998940434474,32068.610300324646,HIDALGO,65-100,32068.610300324646
20,98,Mujeres,55,2.1968398145797545,NS,2,0.4551993246677821,28946.28756452687,OAXACA,55-59,28946.28756452687
9,1,Mujeres,39,0.7632567139832708,MORENA-PT-Partido Verde,2,1.3101751765552343,83314.50721758243,COLIMA,35-39,83314.50721758243
16,1,Mujeres,30,0.9259251161066312,MORENA-PT-Partido Verde,2,1.0800009445740515,68677.64563231081,MICHOACAN  DE OCAMPO,30-34,68677.64563231081
7,1,Mujeres,47,1.6066632898079851,MORENA-PT-Partido Verde,2,0.6224079471682654,39579.143563818674,CIUDAD DE MEXICO,45-49,39579.143563818674
15,98,Hombres,79,1.249948108193703,NS,2,0.8000332121347803,50874.39757632958,MEXICO,65-100,-50874.39757632958
