estado,voto,genero,edad,ponderado,partido,encuesta,homo_pon,N_estado,rango_edad,total
21,2,Mujeres,35,30828.52698075045,MORENA-PT-Partido Verde,3,33056.6041882159,PUEBLA,35-39,33056.6041882159
2,1,Mujeres,38,76826.88329923226,PAN-PRI-PRD,3,82379.41027226963,BAJA CALIFORNIA,35-39,82379.41027226963
2,3,Mujeres,45,81867.72097090464,Movimiento Ciudadano,3,87784.56556215968,BAJA CALIFORNIA,45-49,87784.56556215968
23,2,Mujeres,39,27194.44361251493,MORENA-PT-Partido Verde,3,29159.873878469007,QUINTANA ROO,35-39,29159.873878469007
23,1,Mujeres,45,176123.4261661437,PAN-PRI-PRD,3,188852.4349762804,QUINTANA ROO,45-49,188852.4349762804
15,2,Mujeres,39,23712.359525360134,MORENA-PT-Partido Verde,3,25426.12832873729,MEXICO,35-39,25426.12832873729
18,2,Mujeres,30,129230.45768576796,MORENA-PT-Partido Verde,3,138570.36022018926,NAYARIT,30-34,138570.36022018926
2,3,Mujeres,32,252448.19280558423,Movimiento Ciudadano,3,270693.4389961394,BAJA CALIFORNIA,30-34,270693.4389961394
2,3,Mujeres,36,77066.52435455586,Movimiento Ciudadano,3,82636.37096059656,BAJA CALIFORNIA,35-39,82636.37096059656
15,2,Mujeres,41,23233.00203393483,MORENA-PT-Partido Verde,3,24912.126123293074,MEXICO,40-44,24912.126123293074
15,2,Mujeres,30,23233.00203393483,MORENA-PT-Partido Verde,3,24912.126123293074,MEXICO,30-34,24912.126123293074
17,1,Mujeres,30,118138.165207452,PAN-PRI-PRD,3,126676.39194124528,MORELOS,30-34,126676.39194124528
17,2,Mujeres,34,25082.09505939744,MORENA-PT-Partido Verde,3,26894.85907346207,MORELOS,30-34,26894.85907346207
27,1,Mujeres,41,111185.1707312187,PAN-PRI-PRD,3,119220.88209910426,TABASCO,40-44,119220.88209910426
27,2,Mujeres,42,30743.877898808063,MORENA-PT-Partido Verde,3,32965.83724374227,TABASCO,40-44,32965.83724374227
7,2,Mujeres,43,14606.685588300745,MORENA-PT-Partido Verde,3,15662.35792892954,CIUDAD DE MEXICO,40-44,15662.35792892954
5,2,Mujeres,40,25082.09505939744,MORENA-PT-Partido Verde,3,26894.85907346207,CHIAPAS,40-44,26894.85907346207
28,2,Mujeres,40,34415.904374269616,MORENA-PT-Partido Verde,3,36903.25293161395,TAMAULIPAS,40-44,36903.25293161395
28,2,Mujeres,48,26644.69400801605,MORENA-PT-Partido Verde,3,28570.392094603856,TAMAULIPAS,45-49,28570.392094603856
28,2,Mujeres,42,23233.00203393483,MORENA-PT-Partido Verde,3,24912.126123293074,TAMAULIPAS,40-44,24912.126123293074
14,2,Mujeres,49,23233.00203393483,MORENA-PT-Partido Verde,3,24912.126123293074,JALISCO,45-49,24912.126123293074
2,1,Mujeres,47,38311.63233030831,PAN-PRI-PRD,3,41080.537728521354,BAJA CALIFORNIA,45-49,41080.537728521354
2,1,Mujeres,30,29284.130638697658,PAN-PRI-PRD,3,31400.589334802848,BAJA CALIFORNIA,30-34,31400.589334802848
2,2,Mujeres,30,46896.799742834875,MORENA-PT-Partido Verde,3,50286.182916261416,BAJA CALIFORNIA,30-34,50286.182916261416
2,2,Mujeres,41,17012.06105114771,MORENA-PT-Partido Verde,3,18241.57764477998,BAJA CALIFORNIA,40-44,18241.57764477998
28,2,Mujeres,44,29420.970220983807,MORENA-PT-Partido Verde,3,31547.318755632412,TAMAULIPAS,40-44,31547.318755632412
28,2,Mujeres,41,26644.69400801605,MORENA-PT-Partido Verde,3,28570.392094603856,TAMAULIPAS,40-44,28570.392094603856
16,2,Mujeres,44,23430.833383141493,MORENA-PT-Partido Verde,3,25124.25538301504,MICHOACAN  DE OCAMPO,40-44,25124.25538301504
16,2,Mujeres,34,37715.63571433672,MORENA-PT-Partido Verde,3,40441.46651230688,MICHOACAN  DE OCAMPO,30-34,40441.46651230688
16,8,Mujeres,42,226182.2610088923,Ninguno,3,242529.1834811072,MICHOACAN  DE OCAMPO,40-44,242529.1834811072
16,3,Mujeres,30,35545.94486272243,Movimiento Ciudadano,3,38114.965095700405,MICHOACAN  DE OCAMPO,30-34,38114.965095700405
31,1,Mujeres,34,37537.14306252271,PAN-PRI-PRD,3,40250.07362009359,YUCATAN,30-34,40250.07362009359
31,1,Mujeres,34,31305.74230393345,PAN-PRI-PRD,3,33568.309404000676,YUCATAN,30-34,33568.309404000676
31,1,Mujeres,38,102548.7802292219,PAN-PRI-PRD,3,109960.3117637899,YUCATAN,35-39,109960.3117637899
30,2,Mujeres,47,34693.29219082465,MORENA-PT-Partido Verde,3,37200.68846151191,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,37200.68846151191
30,2,Mujeres,45,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,23451.134975246852
8,1,Mujeres,44,84015.25656202405,PAN-PRI-PRD,3,90087.31048604356,COAHUILA DE ZARAGOZA,40-44,90087.31048604356
8,1,Mujeres,39,36600.63423836407,PAN-PRI-PRD,3,39245.88027870191,COAHUILA DE ZARAGOZA,35-39,39245.88027870191
7,2,Mujeres,42,109041.26749093951,MORENA-PT-Partido Verde,3,116922.03204778668,CIUDAD DE MEXICO,40-44,116922.03204778668
7,2,Mujeres,32,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,CIUDAD DE MEXICO,30-34,23451.134975246852
7,2,Mujeres,42,43254.05608188236,MORENA-PT-Partido Verde,3,46380.16640647394,CIUDAD DE MEXICO,40-44,46380.16640647394
2,1,Mujeres,34,37537.14306252271,PAN-PRI-PRD,3,40250.07362009359,BAJA CALIFORNIA,30-34,40250.07362009359
26,1,Mujeres,34,49109.71972871883,PAN-PRI-PRD,3,52659.03777628229,SONORA,30-34,52659.03777628229
8,2,Mujeres,35,43254.05608188236,MORENA-PT-Partido Verde,3,46380.16640647394,COAHUILA DE ZARAGOZA,35-39,46380.16640647394
8,9,Mujeres,49,38665.39164221577,NS,3,41459.86436838715,COAHUILA DE ZARAGOZA,45-49,41459.86436838715
32,2,Mujeres,44,19683.942694748846,MORENA-PT-Partido Verde,3,21106.5648037653,ZACATECAS,40-44,21106.5648037653
2,1,Mujeres,47,37537.14306252271,PAN-PRI-PRD,3,40250.07362009359,BAJA CALIFORNIA,45-49,40250.07362009359
2,2,Mujeres,37,26644.69400801605,MORENA-PT-Partido Verde,3,28570.392094603856,BAJA CALIFORNIA,35-39,28570.392094603856
20,2,Mujeres,49,22321.72962912464,MORENA-PT-Partido Verde,3,23934.99311877866,OAXACA,45-49,23934.99311877866
26,1,Mujeres,33,57690.16151037173,PAN-PRI-PRD,3,61859.61579654374,SONORA,30-34,61859.61579654374
26,2,Mujeres,47,27194.44361251493,MORENA-PT-Partido Verde,3,29159.873878469007,SONORA,45-49,29159.873878469007
26,2,Mujeres,34,52219.68325259856,MORENA-PT-Partido Verde,3,55993.7684078455,SONORA,30-34,55993.7684078455
26,2,Mujeres,30,117989.74908844948,MORENA-PT-Partido Verde,3,126517.24931000374,SONORA,30-34,126517.24931000374
26,2,Mujeres,38,23233.00203393483,MORENA-PT-Partido Verde,3,24912.126123293074,SONORA,35-39,24912.126123293074
26,2,Mujeres,33,52159.48363028827,MORENA-PT-Partido Verde,3,55929.21796441257,SONORA,30-34,55929.21796441257
12,1,Mujeres,34,18825.741588899815,PAN-PRI-PRD,3,20186.338732384906,GUERRERO,30-34,20186.338732384906
12,2,Mujeres,35,18983.105741794105,MORENA-PT-Partido Verde,3,20355.07610082578,GUERRERO,35-39,20355.07610082578
21,2,Mujeres,30,26735.14396057559,MORENA-PT-Partido Verde,3,28667.37915734839,PUEBLA,30-34,28667.37915734839
26,2,Mujeres,48,22321.72962912464,MORENA-PT-Partido Verde,3,23934.99311877866,SONORA,45-49,23934.99311877866
26,2,Mujeres,37,43254.05608188236,MORENA-PT-Partido Verde,3,46380.16640647394,SONORA,35-39,46380.16640647394
26,2,Mujeres,37,21079.72905978841,MORENA-PT-Partido Verde,3,22603.229157181588,SONORA,35-39,22603.229157181588
26,2,Mujeres,34,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,SONORA,30-34,23451.134975246852
26,1,Mujeres,34,104101.17356213172,PAN-PRI-PRD,3,111624.90157641596,SONORA,30-34,111624.90157641596
25,2,Mujeres,49,38493.807751558954,MORENA-PT-Partido Verde,3,41275.87955581216,SINALOA,45-49,41275.87955581216
25,2,Mujeres,31,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,SINALOA,30-34,23451.134975246852
32,1,Mujeres,30,31951.661504392425,PAN-PRI-PRD,3,34260.91127111141,ZACATECAS,30-34,34260.91127111141
32,2,Mujeres,37,170199.0197019027,MORENA-PT-Partido Verde,3,182499.85252364463,ZACATECAS,35-39,182499.85252364463
5,2,Mujeres,36,23712.359525360134,MORENA-PT-Partido Verde,3,25426.12832873729,CHIAPAS,35-39,25426.12832873729
5,2,Mujeres,39,23712.359525360134,MORENA-PT-Partido Verde,3,25426.12832873729,CHIAPAS,35-39,25426.12832873729
8,3,Mujeres,45,72487.3243647163,Movimiento Ciudadano,3,77726.21739869179,COAHUILA DE ZARAGOZA,45-49,77726.21739869179
10,1,Mujeres,49,111608.19776794444,PAN-PRI-PRD,3,119674.4826659652,DURANGO,45-49,119674.4826659652
10,2,Mujeres,46,74282.59793797754,MORENA-PT-Partido Verde,3,79651.2411910357,DURANGO,45-49,79651.2411910357
10,2,Mujeres,34,119166.83162090016,MORENA-PT-Partido Verde,3,127779.40339853289,DURANGO,30-34,127779.40339853289
5,2,Mujeres,35,23233.00203393483,MORENA-PT-Partido Verde,3,24912.126123293074,CHIAPAS,35-39,24912.126123293074
30,2,Mujeres,39,43254.05608188236,MORENA-PT-Partido Verde,3,46380.16640647394,VERACRUZ DE IGNACIO DE LA LLAVE,35-39,46380.16640647394
30,2,Mujeres,40,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,23451.134975246852
30,2,Mujeres,39,19205.02969696948,MORENA-PT-Partido Verde,3,20593.03921695833,VERACRUZ DE IGNACIO DE LA LLAVE,35-39,20593.03921695833
19,3,Mujeres,30,72222.48018799572,Movimiento Ciudadano,3,77442.23207798955,NUEVO LEON,30-34,77442.23207798955
19,2,Mujeres,32,19632.34689246578,MORENA-PT-Partido Verde,3,21051.240006219516,NUEVO LEON,30-34,21051.240006219516
19,3,Mujeres,30,22694.05243068784,Movimiento Ciudadano,3,24334.22489164953,NUEVO LEON,30-34,24334.22489164953
28,2,Mujeres,49,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,TAMAULIPAS,45-49,23451.134975246852
2,3,Mujeres,35,40933.86048545232,Movimiento Ciudadano,3,43892.28278107984,BAJA CALIFORNIA,35-39,43892.28278107984
2,2,Mujeres,32,11616.501016967415,MORENA-PT-Partido Verde,3,12456.063061646537,BAJA CALIFORNIA,30-34,12456.063061646537
20,2,Mujeres,30,22321.72962912464,MORENA-PT-Partido Verde,3,23934.99311877866,OAXACA,30-34,23934.99311877866
20,2,Mujeres,30,22574.46666628981,MORENA-PT-Partido Verde,3,24205.9962778491,OAXACA,30-34,24205.9962778491
14,1,Mujeres,36,186353.98531689597,PAN-PRI-PRD,3,199822.38967705847,JALISCO,35-39,199822.38967705847
24,1,Mujeres,39,9197.79292014692,PAN-PRI-PRD,3,9862.547119306762,SAN LUIS POTOSI,35-39,9862.547119306762
24,2,Mujeres,45,34545.748952459246,MORENA-PT-Partido Verde,3,37042.48179681016,SAN LUIS POTOSI,45-49,37042.48179681016
24,2,Mujeres,48,35429.69090639079,MORENA-PT-Partido Verde,3,37990.30909049559,SAN LUIS POTOSI,45-49,37990.30909049559
24,2,Mujeres,30,145298.67261318097,MORENA-PT-Partido Verde,3,155799.8769336649,SAN LUIS POTOSI,30-34,155799.8769336649
32,2,Mujeres,36,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,ZACATECAS,35-39,23451.134975246852
32,9,Mujeres,48,48307.29370828594,NS,3,51798.61783587002,ZACATECAS,45-49,51798.61783587002
32,2,Mujeres,36,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,ZACATECAS,35-39,23451.134975246852
32,1,Mujeres,47,13274.709441614068,PAN-PRI-PRD,3,14234.11556442541,ZACATECAS,45-49,14234.11556442541
32,1,Mujeres,33,173224.009240785,PAN-PRI-PRD,3,185743.46782588607,ZACATECAS,30-34,185743.46782588607
32,1,Mujeres,46,42398.71362425058,PAN-PRI-PRD,3,45463.00558704963,ZACATECAS,45-49,45463.00558704963
7,2,Mujeres,45,29825.38401773342,MORENA-PT-Partido Verde,3,31980.960843551595,CIUDAD DE MEXICO,45-49,31980.960843551595
7,2,Mujeres,38,32659.202402896317,MORENA-PT-Partido Verde,3,35019.58843539571,CIUDAD DE MEXICO,35-39,35019.58843539571
7,2,Mujeres,46,16668.153524748614,MORENA-PT-Partido Verde,3,17872.814810778153,CIUDAD DE MEXICO,45-49,17872.814810778153
20,2,Mujeres,30,25082.09505939744,MORENA-PT-Partido Verde,3,26894.85907346207,OAXACA,30-34,26894.85907346207
20,2,Mujeres,31,25082.09505939744,MORENA-PT-Partido Verde,3,26894.85907346207,OAXACA,30-34,26894.85907346207
20,1,Mujeres,48,207974.9259453529,PAN-PRI-PRD,3,223005.9455108513,OAXACA,45-49,223005.9455108513
20,1,Mujeres,39,51838.352726693905,PAN-PRI-PRD,3,55584.87789330403,OAXACA,35-39,55584.87789330403
32,1,Mujeres,44,75273.78850860384,PAN-PRI-PRD,3,80714.06830531023,ZACATECAS,40-44,80714.06830531023
32,2,Mujeres,43,20430.520372454845,MORENA-PT-Partido Verde,3,21907.10006135625,ZACATECAS,40-44,21907.10006135625
30,2,Mujeres,41,27194.44361251493,MORENA-PT-Partido Verde,3,29159.873878469007,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,29159.873878469007
30,2,Mujeres,43,23712.359525360134,MORENA-PT-Partido Verde,3,25426.12832873729,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,25426.12832873729
8,1,Mujeres,42,33631.546027828605,PAN-PRI-PRD,3,36062.206474343584,COAHUILA DE ZARAGOZA,40-44,36062.206474343584
8,1,Mujeres,38,31951.661504392425,PAN-PRI-PRD,3,34260.91127111141,COAHUILA DE ZARAGOZA,35-39,34260.91127111141
21,3,Mujeres,47,30084.234249957444,Movimiento Ciudadano,3,32258.51901803071,PUEBLA,45-49,32258.51901803071
7,2,Mujeres,42,23233.00203393483,MORENA-PT-Partido Verde,3,24912.126123293074,CIUDAD DE MEXICO,40-44,24912.126123293074
11,2,Mujeres,34,23712.359525360134,MORENA-PT-Partido Verde,3,25426.12832873729,GUANAJUATO,30-34,25426.12832873729
11,2,Mujeres,37,25082.09505939744,MORENA-PT-Partido Verde,3,26894.85907346207,GUANAJUATO,35-39,26894.85907346207
11,8,Mujeres,36,70472.79378555606,Ninguno,3,75566.09018852898,GUANAJUATO,35-39,75566.09018852898
28,2,Mujeres,33,144611.48060603204,MORENA-PT-Partido Verde,3,155063.01934083176,TAMAULIPAS,30-34,155063.01934083176
28,9,Mujeres,35,76195.03733598876,NS,3,81701.8987606783,TAMAULIPAS,35-39,81701.8987606783
28,2,Mujeres,40,30794.188334973143,MORENA-PT-Partido Verde,3,33019.78377760956,TAMAULIPAS,40-44,33019.78377760956
19,3,Mujeres,37,11856.005971912316,Movimiento Ciudadano,3,12712.877813180845,NUEVO LEON,35-39,12712.877813180845
19,2,Mujeres,32,22073.250095824467,MORENA-PT-Partido Verde,3,23668.555167127415,NUEVO LEON,30-34,23668.555167127415
20,2,Mujeres,32,29787.060431789076,MORENA-PT-Partido Verde,3,31939.867488282747,OAXACA,30-34,31939.867488282747
20,2,Mujeres,33,21627.02804094118,MORENA-PT-Partido Verde,3,23190.08320323697,OAXACA,30-34,23190.08320323697
8,2,Mujeres,36,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,COAHUILA DE ZARAGOZA,35-39,23451.134975246852
8,1,Mujeres,40,13548.60135657355,PAN-PRI-PRD,3,14527.80253262929,COAHUILA DE ZARAGOZA,40-44,14527.80253262929
8,1,Mujeres,38,37537.14306252271,PAN-PRI-PRD,3,40250.07362009359,COAHUILA DE ZARAGOZA,35-39,40250.07362009359
15,2,Mujeres,49,25082.09505939744,MORENA-PT-Partido Verde,3,26894.85907346207,MEXICO,45-49,26894.85907346207
15,9,Mujeres,35,26888.9992025887,NS,3,28832.354014586468,MEXICO,35-39,28832.354014586468
15,2,Mujeres,30,45948.75691915223,MORENA-PT-Partido Verde,3,49269.62197595038,MEXICO,30-34,49269.62197595038
9,9,Mujeres,44,157870.21384582648,NS,3,169280.00405173592,COLIMA,40-44,169280.00405173592
16,2,Mujeres,44,45948.75691915223,MORENA-PT-Partido Verde,3,49269.62197595038,MICHOACAN  DE OCAMPO,40-44,49269.62197595038
25,2,Mujeres,36,25082.09505939744,MORENA-PT-Partido Verde,3,26894.85907346207,SINALOA,35-39,26894.85907346207
21,2,Mujeres,42,19299.59625214962,MORENA-PT-Partido Verde,3,20694.440402489665,PUEBLA,40-44,20694.440402489665
21,2,Mujeres,40,18972.244538094237,MORENA-PT-Partido Verde,3,20343.429922857616,PUEBLA,40-44,20343.429922857616
21,2,Mujeres,32,141996.63318108115,MORENA-PT-Partido Verde,3,152259.18844767395,PUEBLA,30-34,152259.18844767395
20,2,Mujeres,45,26644.69400801605,MORENA-PT-Partido Verde,3,28570.392094603856,OAXACA,45-49,28570.392094603856
20,3,Mujeres,33,28993.70021665147,Movimiento Ciudadano,3,31089.168568193007,OAXACA,30-34,31089.168568193007
20,2,Mujeres,38,40863.9571818783,MORENA-PT-Partido Verde,3,43817.32733999964,OAXACA,35-39,43817.32733999964
12,2,Mujeres,44,28895.282733249544,MORENA-PT-Partido Verde,3,30983.638135420497,GUERRERO,40-44,30983.638135420497
21,1,Mujeres,37,21878.185325253315,PAN-PRI-PRD,3,23459.392435613772,PUEBLA,35-39,23459.392435613772
21,2,Mujeres,35,25502.57433565019,MORENA-PT-Partido Verde,3,27345.727744972515,PUEBLA,35-39,27345.727744972515
21,8,Mujeres,38,25940.733841632573,Ninguno,3,27815.554453514495,PUEBLA,35-39,27815.554453514495
21,2,Mujeres,32,25502.57433565019,MORENA-PT-Partido Verde,3,27345.727744972515,PUEBLA,30-34,27345.727744972515
16,2,Mujeres,49,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,MICHOACAN  DE OCAMPO,45-49,23451.134975246852
8,1,Mujeres,35,37537.14306252271,PAN-PRI-PRD,3,40250.07362009359,COAHUILA DE ZARAGOZA,35-39,40250.07362009359
8,1,Mujeres,37,85423.6984880168,PAN-PRI-PRD,3,91597.54505867502,COAHUILA DE ZARAGOZA,35-39,91597.54505867502
14,1,Mujeres,38,24410.923467339508,PAN-PRI-PRD,3,26175.17974285743,JALISCO,35-39,26175.17974285743
14,2,Mujeres,32,53711.84211973844,MORENA-PT-Partido Verde,3,57593.77041532963,JALISCO,30-34,57593.77041532963
14,3,Mujeres,41,22244.253335966074,Movimiento Ciudadano,3,23851.917363699216,JALISCO,40-44,23851.917363699216
9,2,Mujeres,48,22321.72962912464,MORENA-PT-Partido Verde,3,23934.99311877866,COLIMA,45-49,23934.99311877866
9,2,Mujeres,37,23233.00203393483,MORENA-PT-Partido Verde,3,24912.126123293074,COLIMA,35-39,24912.126123293074
9,2,Mujeres,33,26644.69400801605,MORENA-PT-Partido Verde,3,28570.392094603856,COLIMA,30-34,28570.392094603856
9,2,Mujeres,39,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,COLIMA,35-39,23451.134975246852
25,2,Mujeres,46,54447.93490610702,MORENA-PT-Partido Verde,3,58383.06300462462,SINALOA,45-49,58383.06300462462
25,2,Mujeres,38,16294.59182630466,MORENA-PT-Partido Verde,3,17472.254601947872,SINALOA,35-39,17472.254601947872
25,2,Mujeres,44,36919.265404694524,MORENA-PT-Partido Verde,3,39587.539948461425,SINALOA,40-44,39587.539948461425
25,2,Mujeres,45,58926.89578997861,MORENA-PT-Partido Verde,3,63185.73285664492,SINALOA,45-49,63185.73285664492
25,2,Mujeres,41,20479.11282590898,MORENA-PT-Partido Verde,3,21959.20444835374,SINALOA,40-44,21959.20444835374
25,2,Mujeres,32,25580.654661397664,MORENA-PT-Partido Verde,3,27429.451188026826,SINALOA,30-34,27429.451188026826
25,9,Mujeres,44,111873.8699290929,NS,3,119959.35581220395,SINALOA,40-44,119959.35581220395
14,2,Mujeres,45,25082.09505939744,MORENA-PT-Partido Verde,3,26894.85907346207,JALISCO,45-49,26894.85907346207
14,2,Mujeres,40,23712.359525360134,MORENA-PT-Partido Verde,3,25426.12832873729,JALISCO,40-44,25426.12832873729
14,1,Mujeres,47,103147.378689934,PAN-PRI-PRD,3,110602.1728684671,JALISCO,45-49,110602.1728684671
9,2,Mujeres,46,22321.72962912464,MORENA-PT-Partido Verde,3,23934.99311877866,COLIMA,45-49,23934.99311877866
9,2,Mujeres,33,26644.69400801605,MORENA-PT-Partido Verde,3,28570.392094603856,COLIMA,30-34,28570.392094603856
9,2,Mujeres,31,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,COLIMA,30-34,23451.134975246852
15,2,Mujeres,46,27194.44361251493,MORENA-PT-Partido Verde,3,29159.873878469007,MEXICO,45-49,29159.873878469007
15,9,Mujeres,37,32347.0334296293,NS,3,34684.858002262365,MEXICO,35-39,34684.858002262365
30,2,Mujeres,45,17012.06105114771,MORENA-PT-Partido Verde,3,18241.57764477998,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,18241.57764477998
15,2,Mujeres,41,15590.970763698178,MORENA-PT-Partido Verde,3,16717.78057276063,MEXICO,40-44,16717.78057276063
15,9,Mujeres,36,14791.346941648402,NS,3,15860.36535465849,MEXICO,35-39,15860.36535465849
30,2,Mujeres,38,24987.026735026553,MORENA-PT-Partido Verde,3,26792.919854260083,VERACRUZ DE IGNACIO DE LA LLAVE,35-39,26792.919854260083
30,2,Mujeres,32,23233.00203393483,MORENA-PT-Partido Verde,3,24912.126123293074,VERACRUZ DE IGNACIO DE LA LLAVE,30-34,24912.126123293074
15,2,Mujeres,34,26644.69400801605,MORENA-PT-Partido Verde,3,28570.392094603856,MEXICO,30-34,28570.392094603856
15,2,Mujeres,44,73724.50006264861,MORENA-PT-Partido Verde,3,79052.80777984638,MEXICO,40-44,79052.80777984638
15,2,Mujeres,33,53795.81071874701,MORENA-PT-Partido Verde,3,57683.807696170144,MEXICO,30-34,57683.807696170144
15,2,Mujeres,38,27823.10581281519,MORENA-PT-Partido Verde,3,29833.97152628704,MEXICO,35-39,29833.97152628704
15,1,Mujeres,42,108937.50556451907,PAN-PRI-PRD,3,116810.77091183852,MEXICO,40-44,116810.77091183852
15,2,Mujeres,33,23712.359525360134,MORENA-PT-Partido Verde,3,25426.12832873729,MEXICO,30-34,25426.12832873729
15,2,Mujeres,44,25082.09505939744,MORENA-PT-Partido Verde,3,26894.85907346207,MEXICO,40-44,26894.85907346207
15,2,Mujeres,43,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,MEXICO,40-44,23451.134975246852
15,1,Mujeres,39,24465.10457972581,PAN-PRI-PRD,3,26233.276699217015,MEXICO,35-39,26233.276699217015
15,3,Mujeres,34,35959.03696897037,Movimiento Ciudadano,3,38557.91270257248,MEXICO,30-34,38557.91270257248
29,2,Mujeres,45,29377.844755544436,MORENA-PT-Partido Verde,3,31501.076473529472,TLAXCALA,45-49,31501.076473529472
3,1,Mujeres,37,165169.26541427942,PAN-PRI-PRD,3,177106.58164976336,BAJA CALIFORNIA SUR,35-39,177106.58164976336
19,2,Mujeres,42,39094.295006946486,MORENA-PT-Partido Verde,3,41919.76596445596,NUEVO LEON,40-44,41919.76596445596
12,2,Mujeres,36,29983.98639599757,MORENA-PT-Partido Verde,3,32151.025927908737,GUERRERO,35-39,32151.025927908737
1,8,Mujeres,37,96592.32754738323,Ninguno,3,103573.36700991556,AGUASCALIENTES,35-39,103573.36700991556
11,3,Mujeres,45,112890.79839277576,Movimiento Ciudadano,3,121049.78098018833,GUANAJUATO,45-49,121049.78098018833
15,1,Mujeres,46,106492.77054255344,PAN-PRI-PRD,3,114189.34699441788,MEXICO,45-49,114189.34699441788
2,2,Mujeres,38,22389.73846723635,MORENA-PT-Partido Verde,3,24007.917175259307,BAJA CALIFORNIA,35-39,24007.917175259307
2,2,Mujeres,37,31208.066242983383,MORENA-PT-Partido Verde,3,33463.57397867509,BAJA CALIFORNIA,35-39,33463.57397867509
12,8,Mujeres,36,103381.88774786278,Ninguno,3,110853.63065337336,GUERRERO,35-39,110853.63065337336
12,2,Mujeres,40,10182.488562348097,MORENA-PT-Partido Verde,3,10918.409895703126,GUERRERO,40-44,10918.409895703126
20,2,Mujeres,37,58101.636865930326,MORENA-PT-Partido Verde,3,62300.82980493276,OAXACA,35-39,62300.82980493276
21,2,Mujeres,34,34387.03881207229,MORENA-PT-Partido Verde,3,36872.30116201357,PUEBLA,30-34,36872.30116201357
14,2,Mujeres,37,30500.694567713777,MORENA-PT-Partido Verde,3,32705.078267934725,JALISCO,35-39,32705.078267934725
18,2,Mujeres,40,36529.32997900252,MORENA-PT-Partido Verde,3,39169.42263023494,NAYARIT,40-44,39169.42263023494
28,2,Mujeres,48,35790.870866004756,MORENA-PT-Partido Verde,3,38377.59269224308,TAMAULIPAS,45-49,38377.59269224308
14,2,Mujeres,37,54491.808829516696,MORENA-PT-Partido Verde,3,58430.10783817257,JALISCO,35-39,58430.10783817257
2,2,Mujeres,30,25044.869250321,MORENA-PT-Partido Verde,3,26854.942834940703,BAJA CALIFORNIA,30-34,26854.942834940703
30,2,Mujeres,37,22851.697229588597,MORENA-PT-Partido Verde,3,24503.263189290126,VERACRUZ DE IGNACIO DE LA LLAVE,35-39,24503.263189290126
21,2,Mujeres,33,22851.697229588597,MORENA-PT-Partido Verde,3,24503.263189290126,PUEBLA,30-34,24503.263189290126
7,2,Mujeres,35,33691.88721212834,MORENA-PT-Partido Verde,3,36126.908710908116,CIUDAD DE MEXICO,35-39,36126.908710908116
2,2,Mujeres,33,43869.94631790894,MORENA-PT-Partido Verde,3,47040.56901891242,BAJA CALIFORNIA,30-34,47040.56901891242
20,2,Mujeres,40,31208.066242983383,MORENA-PT-Partido Verde,3,33463.57397867509,OAXACA,40-44,33463.57397867509
14,1,Mujeres,30,230830.1219407448,PAN-PRI-PRD,3,247512.96033304877,JALISCO,30-34,247512.96033304877
14,1,Mujeres,36,198783.3595620809,PAN-PRI-PRD,3,213150.07494034836,JALISCO,35-39,213150.07494034836
16,2,Mujeres,45,22389.73846723635,MORENA-PT-Partido Verde,3,24007.917175259307,MICHOACAN  DE OCAMPO,45-49,24007.917175259307
21,2,Mujeres,35,36390.87335553184,MORENA-PT-Partido Verde,3,39020.959299432114,PUEBLA,35-39,39020.959299432114
5,1,Mujeres,37,104254.2264266998,PAN-PRI-PRD,3,111789.01606579972,CHIAPAS,35-39,111789.01606579972
5,1,Mujeres,37,104254.2264266998,PAN-PRI-PRD,3,111789.01606579972,CHIAPAS,35-39,111789.01606579972
2,1,Mujeres,49,18605.885255644564,PAN-PRI-PRD,3,19950.592671886152,BAJA CALIFORNIA,45-49,19950.592671886152
14,1,Mujeres,39,151611.9810265913,PAN-PRI-PRD,3,162569.46853531848,JALISCO,35-39,162569.46853531848
20,2,Mujeres,48,31208.066242983383,MORENA-PT-Partido Verde,3,33463.57397867509,OAXACA,45-49,33463.57397867509
20,2,Mujeres,41,33691.88721212834,MORENA-PT-Partido Verde,3,36126.908710908116,OAXACA,40-44,36126.908710908116
